Community,ChimpID,Sex,Age,Date,FocalFollowNum,Hr,Min,FocalPhResp,Activity,FoodPart,Parity,MaleDepOffspring,Oes4,Drum,InPartyPh,AlphaPresent,IndepIndivs,Closest15min,LumpedBlocks,Comments,Core75
sonso,OK,f,20,20160311,134,9,27,0,NotFeed,NotFeed,1,1,0,0,1,0,12,09:30,off grid,,No
sonso,OK,f,20,20160311,134,9,29,0,NotFeed,NotFeed,1,1,0,0,0,0,6,09:30,off grid,,No
sonso,OK,f,20,20160311,134,9,36,0,NotFeed,NotFeed,1,1,0,1,1,0,6,09:30,off grid,,No
sonso,OK,f,20,20160311,134,10,8,0,NotFeed,NotFeed,1,1,0,0,0,0,5,10:15,off grid,,No
sonso,OK,f,20,20160311,134,11,7,0,NotFeed,NotFeed,1,1,0,0,0,0,2,11:00,off grid,,No
sonso,OK,f,20,20160311,134,12,20,0,NotFeed,NotFeed,1,1,0,0,1,0,14,12:15,9to10;ato0,,No
sonso,OK,f,20,20160311,134,12,53,0,Feed,RipeFruit,1,1,0,0,0,0,13,13:00,5to6;btoc,,Yes
sonso,OK,f,20,20160311,134,14,31,0,NotFeed,NotFeed,1,1,0,0,1,0,7,14:30,5to6;btoc,,Yes
sonso,OK,f,20,20160311,134,14,33,0,NotFeed,NotFeed,1,1,0,1,0,0,7,14:30,5to6;btoc,,Yes
sonso,OK,f,20,20160311,134,14,54,0,NotFeed,NotFeed,1,1,0,0,0,0,4,15:00,3to4;btoc,,Yes
sonso,OK,f,20,20160311,134,15,2,0,NotFeed,NotFeed,1,1,0,1,0,0,10,15:00,3to4;btoc,,Yes
sonso,OK,f,20,20160311,134,15,4,0,NotFeed,NotFeed,1,1,0,0,0,0,4,15:00,3to4;btoc,,Yes
sonso,OK,f,20,20160311,134,15,14,0,NotFeed,NotFeed,1,1,0,0,0,0,6,15:15,3to4;btoc,,Yes
sonso,OK,f,20,20160311,134,15,23,0,NotFeed,NotFeed,1,1,0,1,0,0,6,15:30,1to2;btoc,,Yes
sonso,OK,f,20,20160311,134,15,34,0,NotFeed,NotFeed,1,1,0,0,1,0,5,15:30,1to2;btoc,,Yes
sonso,OK,f,20,20160311,134,16,49,0,NotFeed,NotFeed,1,1,0,0,0,0,2,16:45,ctod;ato0,,Yes
sonso,OK,f,20,20160311,134,16,52,0,NotFeed,NotFeed,1,1,0,0,0,0,2,16:45,ctod;ato0,,Yes
sonso,OK,f,20,20160311,134,17,1,0,NotFeed,NotFeed,1,1,0,0,1,0,2,17:00,ctod;3to4,,Yes
sonso,OK,f,20,20160311,134,17,5,0,NotFeed,NotFeed,1,1,0,0,0,0,2,17:00,ctod;3to4,,Yes
sonso,OK,f,20,20160311,134,17,30,0,NotFeed,NotFeed,1,1,0,0,0,0,5,17:30,ctod;3to4,,Yes
sonso,KW,f,35,20160406,135,8,11,0,Feed,NotRipeFruit,1,1,0,0,0,0,2,08:15,5to6;3to4,,Yes
sonso,KW,f,35,20160406,135,8,12,0,Feed,NotRipeFruit,1,1,0,0,0,0,2,08:15,5to6;3to4,,Yes
sonso,KW,f,35,20160406,135,8,19,1,Feed,NotRipeFruit,1,1,0,0,0,0,2,08:15,5to6;3to4,,Yes
sonso,KW,f,35,20160406,135,8,25,0,Feed,NotRipeFruit,1,1,0,1,0,0,2,08:30,5to6;3to4,,Yes
sonso,KW,f,35,20160406,135,8,39,0,NotFeed,NotFeed,1,1,0,1,0,0,1,08:45,5to6;3to4,,Yes
sonso,KW,f,35,20160406,135,8,43,0,NotFeed,NotFeed,1,1,0,1,0,0,1,08:45,5to6;3to4,,Yes
sonso,KW,f,35,20160406,135,8,46,0,NotFeed,NotFeed,1,1,0,0,0,0,1,08:45,5to6;3to4,,Yes
sonso,KW,f,35,20160406,135,8,54,0,NotFeed,NotFeed,1,1,0,0,0,0,1,09:00,5to6;3to4,,Yes
sonso,KW,f,35,20160406,135,9,0,0,NotFeed,NotFeed,1,1,0,0,0,0,1,09:00,5to6;3to4,,Yes
sonso,KW,f,35,20160406,135,9,7,0,NotFeed,NotFeed,1,1,0,0,0,0,1,09:00,5to6;3to4,,Yes
sonso,KW,f,35,20160406,135,10,2,0,Feed,NA,1,1,0,0,0,0,9,10:00,1to2;5to6,,Yes
sonso,KW,f,35,20160406,135,10,6,1,Feed,NA,1,1,0,1,0,0,8,10:00,1to2;5to6,,Yes
sonso,KW,f,35,20160406,135,10,9,0,Feed,NA,1,1,0,0,0,0,8,10:15,1to2;5to6,,Yes
sonso,KW,f,35,20160406,135,10,11,0,Feed,NA,1,1,0,0,0,0,6,10:15,1to2;5to6,,Yes
sonso,KW,f,35,20160406,135,11,21,0,NotFeed,NotFeed,1,1,0,0,1,0,9,11:15,1to2;5to6,,Yes
sonso,KW,f,35,20160406,135,13,6,1,NotFeed,NotFeed,1,1,0,0,1,0,3,13:00,1to2;5to6,,Yes
sonso,KW,f,35,20160406,135,13,6,1,NotFeed,NotFeed,1,1,0,0,0,0,3,13:00,1to2;5to6,,Yes
sonso,KW,f,35,20160406,135,13,9,0,NotFeed,NotFeed,1,1,0,0,0,0,3,13:15,0tob;5to6,,Yes
sonso,KW,f,35,20160406,135,13,23,0,NA,NA,1,1,0,0,0,NA,0,13:30,0tob;5to6,,Yes
sonso,KW,f,35,20160406,135,13,54,0,Feed,NotRipeFruit,1,1,0,0,0,0,2,14:00,0tob;3to4,,Yes
sonso,KW,f,35,20160406,135,13,57,0,Feed,NotRipeFruit,1,1,0,0,0,0,1,14:00,0tob;3to4,,Yes
sonso,KW,f,35,20160406,135,14,2,0,Feed,NotRipeFruit,1,1,0,0,0,0,1,14:00,0tob;3to4,,Yes
sonso,KW,f,35,20160406,135,14,4,0,Feed,NotRipeFruit,1,1,0,0,0,0,1,14:00,0tob;3to4,,Yes
sonso,KW,f,35,20160406,135,14,7,0,Feed,NotRipeFruit,1,1,0,0,0,0,1,14:00,0tob;3to4,,Yes
sonso,KW,f,35,20160406,135,14,9,0,NotFeed,NotFeed,1,1,0,0,0,0,1,14:15,0tob;3to4,closest time 14.00,Yes
sonso,KW,f,35,20160406,135,14,11,0,NA,NA,1,1,0,0,0,0,1,14:15,0tob;3to4,closest time 14.00,Yes
sonso,KW,f,35,20160406,135,16,2,0,Feed,NotRipeFruit,1,1,0,0,0,0,1,16:00,1to2;ato0,,Yes
sonso,KW,f,35,20160406,135,16,19,0,NotFeed,NotFeed,1,1,0,0,0,0,1,16:15,1to2;ato0,,Yes
sonso,OK,f,20,20160503,136,7,4,0,Feed,NA,1,1,0,0,1,0,8,07:00,3to4;1to2,,Yes
sonso,KL,f,37,20160507,138,7,55,0,Feed,NotRipeFruit,1,1,0,0,0,0,2,08:00,1to2;1to2,,Yes
sonso,KL,f,37,20160507,138,8,5,0,Feed,NotRipeFruit,1,1,0,0,0,0,2,08:00,1to2;1to2,,Yes
sonso,KL,f,37,20160507,138,8,7,0,Feed,NotRipeFruit,1,1,0,0,0,0,2,08:00,1to2;1to2,,Yes
sonso,KL,f,37,20160507,138,8,9,0,Feed,NotRipeFruit,1,1,0,0,0,0,2,08:15,1to2;1to2,,Yes
sonso,KL,f,37,20160507,138,8,13,0,Feed,NotRipeFruit,1,1,0,0,0,0,2,08:15,1to2;1to2,,Yes
sonso,KL,f,37,20160507,138,8,19,0,Feed,NotRipeFruit,1,1,0,0,0,0,2,08:15,1to2;1to2,,Yes
sonso,KL,f,37,20160507,138,8,28,0,Feed,NotRipeFruit,1,1,0,1,0,0,2,08:30,1to2;1to2,,Yes
sonso,KL,f,37,20160507,138,8,35,0,Feed,NotRipeFruit,1,1,0,0,0,0,2,08:30,1to2;1to2,,Yes
sonso,KL,f,37,20160507,138,8,38,0,Feed,NotRipeFruit,1,1,0,0,0,0,2,08:45,1to2;1to2,,Yes
sonso,KL,f,37,20160507,138,8,43,0,Feed,NotRipeFruit,1,1,0,0,0,0,2,08:45,1to2;1to2,,Yes
sonso,KL,f,37,20160507,138,8,50,0,Feed,NotRipeFruit,1,1,0,0,0,0,2,08:45,1to2;1to2,,Yes
sonso,KL,f,37,20160507,138,9,2,0,Feed,NotRipeFruit,1,1,0,0,0,0,2,09:00,1to2;1to2,,Yes
sonso,KL,f,37,20160507,138,9,4,0,Feed,NotRipeFruit,1,1,0,0,0,0,2,09:00,1to2;1to2,,Yes
sonso,KL,f,37,20160507,138,9,50,0,NotFeed,NotFeed,1,1,0,0,0,0,2,09:45,1to2;1to2,,Yes
sonso,KL,f,37,20160507,138,10,21,0,Feed,NotRipeFruit,1,1,0,0,0,0,2,10:15,1to2;1to2,,Yes
sonso,KL,f,37,20160507,138,13,13,0,NA,NA,1,1,0,0,0,0,2,13:15,No Block Found,Still no block,NA
sonso,KL,f,37,20160507,138,13,34,0,NA,NA,1,1,0,0,0,0,2,13:30,No Block Found,Still no block,NA
sonso,KL,f,37,20160507,138,13,57,0,NA,NA,1,1,0,0,0,0,2,14:00,No Block Found,Still no block,NA
sonso,KL,f,37,20160507,138,14,34,0,Feed,NotRipeFruit,1,1,0,0,0,0,2,14:30,1to2;1to2,,Yes
sonso,KL,f,37,20160507,138,14,36,1,NotFeed,NotFeed,1,1,0,1,1,0,2,14:30,1to2;1to2,,Yes
sonso,KL,f,37,20160507,138,14,44,1,NotFeed,NotFeed,1,1,0,0,1,0,4,14:45,1to2;1to2,,Yes
sonso,KL,f,37,20160507,138,14,46,1,NotFeed,NotFeed,1,1,0,0,1,0,4,14:45,1to2;1to2,,Yes
sonso,KL,f,37,20160507,138,14,48,0,NotFeed,NotFeed,1,1,0,0,0,0,4,14:45,1to2;1to2,,Yes
sonso,KL,f,37,20160507,138,15,20,0,Feed,NotRipeFruit,1,1,0,0,0,0,4,15:15,1to2;1to2,,Yes
sonso,KL,f,37,20160507,138,15,29,0,Feed,NotRipeFruit,1,1,0,0,0,0,4,15:30,1to2;1to2,,Yes
sonso,KL,f,37,20160507,138,15,56,0,Feed,NotRipeFruit,1,1,0,0,0,0,5,16:00,1to2;1to2,,Yes
sonso,KL,f,37,20160507,138,16,10,0,NotFeed,NotFeed,1,1,0,0,0,0,5,16:15,1to2;1to2,,Yes
sonso,KL,f,37,20160507,138,16,15,0,NotFeed,NotFeed,1,1,0,0,0,0,4,16:15,1to2;1to2,,Yes
sonso,KL,f,37,20160507,138,16,18,1,NotFeed,NotFeed,1,1,0,1,0,0,4,16:15,1to2;1to2,,Yes
sonso,KL,f,37,20160507,138,16,18,0,NotFeed,NotFeed,1,1,0,0,0,0,4,16:15,1to2;1to2,,Yes
sonso,KL,f,37,20160507,138,16,24,0,NotFeed,NotFeed,1,1,0,0,0,0,5,16:30,1to2;1to2,,Yes
sonso,KL,f,37,20160507,138,16,37,0,NotFeed,NotFeed,1,1,0,0,0,0,5,16:30,1to2;1to2,,Yes
sonso,KL,f,37,20160507,138,16,40,0,NotFeed,NotFeed,1,1,0,0,0,0,5,16:45,1to2;1to2,,Yes
sonso,KL,f,37,20160507,138,17,5,0,NotFeed,NotFeed,1,1,0,0,1,0,6,17:00,1to2;1to2,,Yes
sonso,KL,f,37,20160507,138,17,13,0,NotFeed,NotFeed,1,1,0,0,1,0,6,17:15,1to2;1to2,,Yes
sonso,KL,f,37,20160507,138,17,15,0,NotFeed,NotFeed,1,1,0,0,0,0,6,17:15,1to2;1to2,,Yes
sonso,KL,f,37,20160507,138,17,17,0,NotFeed,NotFeed,1,1,0,0,0,0,3,17:15,1to2;1to2,,Yes
sonso,KL,f,37,20160507,138,17,19,1,NotFeed,NotFeed,1,1,0,0,1,0,3,17:15,1to2;1to2,,Yes
sonso,KL,f,37,20160507,138,17,20,0,NotFeed,NotFeed,1,1,0,0,0,0,3,17:15,1to2;1to2,,Yes
sonso,KL,f,37,20160507,138,17,22,0,NotFeed,NotFeed,1,1,0,0,0,0,2,17:15,1to2;1to2,,Yes
sonso,KL,f,37,20160507,138,17,30,0,NotFeed,NotFeed,1,1,0,1,0,0,2,17:30,1to2;1to2,,Yes
sonso,KL,f,37,20160507,138,17,32,0,NotFeed,NotFeed,1,1,0,0,0,0,2,17:30,1to2;1to2,,Yes
sonso,KL,f,37,20160507,138,17,39,0,NotFeed,NotFeed,1,1,0,0,0,0,2,17:45,1to2;1to2,,Yes
sonso,KL,f,37,20160507,138,17,59,0,Feed,NotRipeFruit,1,1,0,0,0,0,2,18:00,3to4;1to2,,Yes
sonso,KL,f,37,20160507,138,18,14,0,Feed,NotRipeFruit,1,1,0,0,0,0,2,18:15,3to4;1to2,,Yes
sonso,KL,f,37,20160507,138,18,44,0,Feed,NotRipeFruit,1,1,0,0,0,0,2,18:45,3to4;1to2,,Yes
sonso,KL,f,37,20160512,139,7,51,0,Feed,NA,1,1,0,0,0,0,8,07:45,No Block Found,nofadata,NA
sonso,KL,f,37,20160512,139,7,54,0,Feed,NA,1,1,0,0,0,0,8,08:00,No Block Found,nofadata,NA
sonso,KL,f,37,20160512,139,7,56,0,Feed,NA,1,1,0,0,0,0,8,08:00,No Block Found,nofadata,NA
sonso,KL,f,37,20160512,139,8,7,0,Feed,NA,1,1,0,0,1,0,12,08:00,No Block Found,nofadata,NA
sonso,KL,f,37,20160512,139,8,18,0,Feed,NA,1,1,0,0,1,0,12,08:15,No Block Found,nofadata,NA
sonso,KL,f,37,20160512,139,12,57,0,Feed,NA,1,1,0,1,0,0,3,13:00,No Block Found,nofadata,NA
sonso,KL,f,37,20160512,139,13,10,0,Feed,NA,1,1,0,1,0,0,2,13:15,No Block Found,nofadata,NA
sonso,KL,f,37,20160512,139,13,12,0,Feed,NA,1,1,0,0,0,0,2,13:15,No Block Found,nofadata,NA
sonso,KL,f,37,20160512,139,13,14,0,Feed,NA,1,1,0,0,0,0,2,13:15,No Block Found,nofadata,NA
sonso,KL,f,37,20160512,139,13,16,0,Feed,NA,1,1,0,0,0,0,2,13:15,No Block Found,nofadata,NA
sonso,KL,f,37,20160512,139,13,19,1,Feed,NA,1,1,0,0,0,0,2,13:15,No Block Found,nofadata,NA
sonso,KL,f,37,20160512,139,13,21,1,Feed,NA,1,1,0,1,1,0,2,13:15,No Block Found,nofadata,NA
sonso,KL,f,37,20160512,139,13,24,1,Feed,NA,1,1,0,0,1,0,6,13:30,No Block Found,nofadata,NA
sonso,KL,f,37,20160512,139,13,29,0,Feed,NA,1,1,0,0,1,0,7,13:30,No Block Found,nofadata,NA
sonso,KL,f,37,20160512,139,13,38,0,Feed,NA,1,1,0,1,1,0,7,13:45,No Block Found,nofadata,NA
sonso,KL,f,37,20160512,139,13,51,0,Feed,NA,1,1,0,0,1,1,15,13:45,No Block Found,nofadata,NA
sonso,KL,f,37,20160512,139,15,58,0,Feed,NA,1,1,0,0,1,1,9,16:00,No Block Found,nofadata,NA
sonso,KL,f,37,20160512,139,16,5,0,Feed,NA,1,1,0,0,0,1,9,16:00,No Block Found,nofadata,NA
sonso,KL,f,37,20160512,139,16,15,0,NotFeed,NotFeed,1,1,0,0,0,0,5,16:15,No Block Found,nofadata,NA
sonso,KL,f,37,20160512,139,16,39,0,NotFeed,NotFeed,1,1,0,1,0,0,5,16:45,No Block Found,nofadata,NA
sonso,KL,f,37,20160512,139,16,43,0,NotFeed,NotFeed,1,1,0,0,1,0,5,16:45,No Block Found,nofadata,NA
sonso,KL,f,37,20160512,139,16,45,0,NotFeed,NotFeed,1,1,0,0,1,0,5,16:45,No Block Found,nofadata,NA
sonso,KL,f,37,20160512,139,16,49,0,NotFeed,NotFeed,1,1,0,0,1,0,5,16:45,No Block Found,nofadata,NA
sonso,KL,f,37,20160512,139,16,56,1,NotFeed,NotFeed,1,1,0,0,1,0,5,17:00,No Block Found,nofadata,NA
sonso,KL,f,37,20160514,140,16,23,0,Feed,RipeFruit,1,1,0,0,1,0,7,16:30,gtoh;11to12,,Yes
sonso,KL,f,37,20160514,140,17,14,0,Feed,RipeFruit,1,1,0,0,1,0,11,17:15,gtoh;11to12,,Yes
sonso,KL,f,37,20160514,140,17,43,0,Feed,RipeFruit,1,1,0,0,1,0,12,17:45,gtoh;11to12,,Yes
sonso,KW,f,35,20160518,141,11,12,0,Feed,RipeFruit,1,1,0,0,0,0,3,11:15,1to2;13to14,,No
sonso,KW,f,35,20160518,141,11,15,0,Feed,RipeFruit,1,1,0,0,0,0,3,11:15,1to2;13to14,,No
sonso,KW,f,35,20160518,141,11,20,1,Feed,RipeFruit,1,1,0,0,0,0,3,11:15,1to2;13to14,,No
sonso,KW,f,35,20160518,141,11,43,0,NotFeed,NotFeed,1,1,0,0,0,0,3,11:45,1to2;13to14,,No
sonso,KW,f,35,20160518,141,11,45,0,NotFeed,NotFeed,1,1,0,0,0,0,3,11:45,1to2;13to14,,No
sonso,KW,f,35,20160518,141,11,47,0,NotFeed,NotFeed,1,1,0,0,0,0,3,11:45,1to2;13to14,,No
sonso,KW,f,35,20160518,141,11,50,0,Feed,NA,1,1,0,1,0,0,3,11:45,1to2;13to14,,No
sonso,KW,f,35,20160518,141,11,54,0,Feed,NA,1,1,0,0,0,0,1,12:00,3to4;11to12,,No
sonso,KW,f,35,20160518,141,12,16,1,NotFeed,NotFeed,1,1,0,1,1,0,2,12:15,1to2;13to14,,No
sonso,KW,f,35,20160518,141,12,31,1,NotFeed,NotFeed,1,1,0,0,0,0,2,12:30,1to2;13to14,,No
sonso,KW,f,35,20160518,141,12,31,0,NotFeed,NotFeed,1,1,0,0,1,0,2,12:30,1to2;13to14,,No
sonso,KW,f,35,20160518,141,12,36,1,NotFeed,NotFeed,1,1,0,0,0,0,2,12:30,1to2;13to14,,No
sonso,KW,f,35,20160518,141,12,36,0,NotFeed,NotFeed,1,1,0,1,0,0,2,12:30,1to2;13to14,,No
sonso,KW,f,35,20160518,141,12,48,0,NotFeed,NotFeed,1,1,0,0,0,0,4,12:45,1to2;9to10,,Yes
sonso,KW,f,35,20160518,141,12,53,1,NotFeed,NotFeed,1,1,0,0,0,0,4,13:00,1to2;5to6,,Yes
sonso,KW,f,35,20160518,141,12,56,0,NotFeed,NotFeed,1,1,0,1,0,0,2,13:00,1to2;5to6,,Yes
sonso,KW,f,35,20160518,141,13,1,1,NotFeed,NotFeed,1,1,0,0,1,0,4,13:00,1to2;5to6,,Yes
sonso,KW,f,35,20160518,141,13,3,0,NotFeed,NotFeed,1,1,0,0,0,0,4,13:00,1to2;5to6,,Yes
sonso,KW,f,35,20160518,141,13,13,0,NotFeed,NotFeed,1,1,0,1,1,0,2,13:15,1to2;3to4,,Yes
sonso,KW,f,35,20160518,141,13,55,0,Feed,NotRipeFruit,1,1,0,0,0,0,2,14:00,1to2;1to2,,Yes
sonso,KW,f,35,20160518,141,14,4,0,NotFeed,NotFeed,1,1,0,0,0,0,1,14:00,1to2;1to2,,Yes
sonso,KW,f,35,20160518,141,14,10,0,Feed,NotRipeFruit,1,1,0,1,0,0,1,14:15,1to2;1to2,,Yes
sonso,KW,f,35,20160518,141,14,13,0,Feed,NotRipeFruit,1,1,0,0,0,0,1,14:15,1to2;1to2,,Yes
sonso,KW,f,35,20160518,141,14,17,0,Feed,NotRipeFruit,1,1,0,1,0,0,1,14:15,1to2;1to2,,Yes
sonso,KY,f,33,20160521,142,15,20,0,Feed,NotRipeFruit,1,1,0,0,0,0,2,15:15,7to8;3to4,,Yes
sonso,KY,f,33,20160521,142,15,22,0,Feed,NotRipeFruit,1,1,0,0,0,0,2,15:15,7to8;3to4,,Yes
sonso,KL,f,37,20160523,143,8,10,0,NotFeed,NotFeed,1,1,0,0,0,0,5,08:15,1to2;ato0,,Yes
sonso,KU,f,37,20160527,145,7,38,0,Feed,RipeFruit,1,1,0,0,1,0,11,07:45,etof;13to14,,Yes
sonso,KU,f,37,20160527,145,8,2,1,Feed,RipeFruit,1,1,0,0,0,0,11,08:00,etof;13to14,,Yes
sonso,KU,f,37,20160527,145,8,7,0,Feed,RipeFruit,1,1,0,1,1,0,11,08:00,etof;13to14,,Yes
sonso,KU,f,37,20160527,145,8,13,0,Feed,RipeFruit,1,1,0,1,1,0,10,08:15,etof;13to14,,Yes
sonso,KU,f,37,20160527,145,8,15,1,Feed,RipeFruit,1,1,0,0,0,0,10,08:15,etof;13to14,,Yes
sonso,KU,f,37,20160527,145,8,56,0,NotFeed,NotFeed,1,1,0,0,0,0,6,09:00,etof;13to14,,Yes
sonso,KU,f,37,20160527,145,8,58,0,NotFeed,NotFeed,1,1,0,1,1,0,6,09:00,etof;13to14,,Yes
sonso,KU,f,37,20160527,145,9,17,0,Feed,NA,1,1,0,0,0,0,8,09:15,etof;13to14,,Yes
sonso,KU,f,37,20160527,145,9,21,0,Feed,NA,1,1,0,1,1,0,6,09:15,etof;13to14,,Yes
sonso,KU,f,37,20160527,145,9,25,0,Feed,NA,1,1,0,0,0,0,6,09:30,etof;13to14,,Yes
sonso,KU,f,37,20160527,145,9,28,0,Feed,NA,1,1,0,0,0,0,6,09:30,etof;13to14,,Yes
sonso,KU,f,37,20160527,145,9,33,0,Feed,NA,1,1,0,0,0,0,5,09:30,etof;13to14,,Yes
sonso,KU,f,37,20160527,145,9,45,0,NotFeed,NotFeed,1,1,0,0,0,0,3,09:45,gtoh;13to14,,No
sonso,KU,f,37,20160527,145,10,19,1,NotFeed,NotFeed,1,1,0,0,1,1,7,10:15,itoj;11to12,,No
sonso,KU,f,37,20160527,145,10,20,1,NotFeed,NotFeed,1,1,0,0,0,1,7,10:15,itoj;11to12,,No
sonso,KU,f,37,20160527,145,10,24,0,NotFeed,NotFeed,1,1,0,0,0,1,7,10:30,itoj;11to12,,No
sonso,KU,f,37,20160527,145,10,29,0,NotFeed,NotFeed,1,1,0,1,0,1,7,10:30,itoj;11to12,,No
sonso,KU,f,37,20160527,145,10,32,0,NotFeed,NotFeed,1,1,0,0,0,1,7,10:30,itoj;11to12,,No
sonso,KU,f,37,20160527,145,12,17,0,NotFeed,NotFeed,1,1,0,0,0,0,4,12:15,off grid,,No
sonso,NB,f,54,20160530,146,9,7,1,NotFeed,NotFeed,1,0,0,0,0,1,4,09:00,1to2;13to14,,No
sonso,NB,f,54,20160530,146,9,24,0,NotFeed,NotFeed,1,0,0,1,NA,0,2,09:30,0tob;13to14,,Yes
sonso,NB,f,54,20160530,146,9,26,1,NotFeed,NotFeed,1,0,0,1,1,0,2,09:30,0tob;13to14,,Yes
sonso,NB,f,54,20160530,146,9,30,0,NotFeed,NotFeed,1,0,0,0,0,0,1,09:30,0tob;13to14,,Yes
sonso,NB,f,54,20160530,146,9,32,0,Feed,RipeFruit,1,0,0,0,0,0,1,09:30,0tob;13to14,,Yes
sonso,NB,f,54,20160530,146,10,2,0,Feed,RipeFruit,1,0,0,0,0,0,1,10:00,0tob;13to14,,Yes
sonso,NB,f,54,20160530,146,10,5,1,NotFeed,NotFeed,1,0,0,0,0,0,1,10:00,0tob;13to14,,Yes
sonso,NB,f,54,20160530,146,10,11,0,Feed,RipeFruit,1,0,0,1,0,0,1,10:15,0tob;11to12,,Yes
sonso,NB,f,54,20160530,146,10,18,0,Feed,RipeFruit,1,0,0,0,0,0,1,10:15,0tob;11to12,,Yes
sonso,NB,f,54,20160530,146,10,23,0,NotFeed,NotFeed,1,0,0,0,1,0,1,10:30,0tob;11to12,,Yes
sonso,NB,f,54,20160530,146,10,29,0,Feed,NotRipeFruit,1,0,0,0,0,0,1,10:30,0tob;11to12,,Yes
sonso,NB,f,54,20160530,146,10,36,0,NotFeed,NotFeed,1,0,0,0,0,0,1,10:30,0tob;11to12,,Yes
sonso,OK,f,20,20160530,147,11,53,0,NotFeed,NotFeed,1,1,0,0,0,0,2,12:00,0tob;11to12,,Yes
sonso,OK,f,20,20160530,147,13,0,0,NotFeed,NotFeed,1,1,0,0,0,0,2,13:00,0tob;9to10,,No
sonso,OK,f,20,20160530,147,13,4,0,NotFeed,NotFeed,1,1,0,0,0,0,2,13:00,0tob;9to10,,No
sonso,KU,f,37,20160604,148,12,48,0,NotFeed,NotFeed,1,1,0,0,1,0,1,12:45,etof;15to16,,Yes
sonso,KU,f,37,20160604,148,12,53,1,NotFeed,NotFeed,1,1,0,0,1,1,2,13:00,gtoh;15to16,,Yes
sonso,KU,f,37,20160322,149,8,59,0,NotFeed,NotFeed,1,1,0,0,0,0,6,09:00,off grid,,No
sonso,KU,f,37,20160322,149,10,37,0,NotFeed,NotFeed,1,1,0,0,0,0,4,10:30,off grid,,No
sonso,KU,f,37,20160322,149,11,23,0,NotFeed,NotFeed,1,1,0,0,0,0,3,11:30,off grid,,No
sonso,KU,f,37,20160322,149,11,31,1,NotFeed,NotFeed,1,1,0,0,1,0,3,11:30,off grid,,No
sonso,KU,f,37,20160322,149,11,51,0,Feed,RipeFruit,1,1,0,0,0,0,7,11:45,off grid,,No
sonso,KU,f,37,20160322,149,12,15,0,NotFeed,NotFeed,1,1,0,1,0,0,1,12:15,off grid,,No
sonso,KU,f,37,20160322,149,14,30,0,Feed,RipeFruit,1,1,0,0,1,0,9,14:30,off grid,,No
sonso,KU,f,37,20160322,149,14,47,1,NotFeed,NotFeed,1,1,0,0,0,0,4,14:45,off grid,,No
sonso,KU,f,37,20160322,149,14,47,0,NotFeed,NotFeed,1,1,0,0,0,0,4,14:45,off grid,,No
sonso,KU,f,37,20160322,149,14,49,0,NotFeed,NotFeed,1,1,0,0,0,0,4,14:45,off grid,,No
sonso,KU,f,37,20160322,149,14,52,0,NotFeed,NotFeed,1,1,0,1,1,0,4,14:45,off grid,,No
sonso,KU,f,37,20160322,149,15,17,0,NotFeed,NotFeed,1,1,0,0,0,NA,NA,15:15,off grid,,No
waibira,LOT,f,32,20160113,102,10,57,0,Feed,NotRipeFruit,1,0,0,0,0,1,5,11:00,30-34;n-q,,Yes
waibira,LOT,f,32,20160113,102,10,59,0,Feed,NotRipeFruit,1,0,0,0,0,1,5,11:00,30-34;n-q,,Yes
waibira,LOT,f,32,20160113,102,11,1,0,Feed,NotRipeFruit,1,0,0,0,0,1,5,11:00,30-34;n-q,,Yes
waibira,LOT,f,32,20160113,102,11,3,0,Feed,NotRipeFruit,1,0,0,0,0,1,5,11:00,30-34;n-q,,Yes
waibira,LOT,f,32,20160113,102,11,5,0,Feed,NotRipeFruit,1,0,0,0,1,1,5,11:00,30-34;n-q,,Yes
waibira,LOT,f,32,20160113,102,11,7,1,Feed,NotRipeFruit,1,0,0,1,1,1,5,11:00,30-34;n-q,,Yes
waibira,LOT,f,32,20160113,102,11,13,0,NotFeed,NotFeed,1,0,0,0,0,1,5,11:15,30-34;n-q,,Yes
waibira,LOT,f,32,20160113,102,11,16,0,NotFeed,NotFeed,1,0,0,0,1,1,7,11:15,30-34;n-q,,Yes
waibira,LOT,f,32,20160113,102,11,18,1,NotFeed,NotFeed,1,0,0,0,1,1,7,11:15,30-34;n-q,,Yes
waibira,LOT,f,32,20160113,102,11,27,0,NotFeed,NotFeed,1,0,0,0,1,1,7,11:30,30-34;n-q,,Yes
waibira,JIN,f,28,20160114,103,8,24,0,NotFeed,NotFeed,1,1,1,0,0,1,6,08:30,25-29;f-i,,Yes
waibira,JIN,f,28,20160114,103,8,29,0,NotFeed,NotFeed,1,1,1,0,0,1,6,08:30,25-29;f-i,,Yes
waibira,KIP,f,19,20160114,104,12,3,0,NotFeed,NotFeed,1,1,0,0,0,1,18,12:00,30-34;a-2,,No
waibira,KIP,f,19,20160114,104,12,33,0,NotFeed,NotFeed,1,1,0,0,0,1,19,12:30,30-34;a-2,,No
waibira,KIP,f,19,20160114,104,12,51,0,NotFeed,NotFeed,1,1,0,0,0,1,19,12:45,30-34;a-2,,No
waibira,KIP,f,19,20160114,104,12,54,0,NA,NA,1,1,0,0,0,1,19,13:00,30-34;a-2,,No
waibira,KIP,f,19,20160114,104,13,21,0,NA,NA,1,1,0,0,0,1,19,13:15,30-34;a-2,,No
